Shyr,Name,Emotion 1,Emotion 2
ایک  ہی  فن  تو  ہم  نے  سیکھا  ہے  جس  سے  ملیے  اسے  خفا  کیجے ,جون ایلیا,,
ہے  تقاضا  مری  طبیعت  کا  ہر  کسی  کو  چراغ  پا  کیجے ,جون ایلیا,,
ہے  تو  بارے  یہ  عالم  اسباب  بے  سبب  چیخنے  لگا  کیجے ,جون ایلیا,,
آج  ہم  کیا  گلہ  کریں  اس  سے  گلۂ  تنگیٔ  قبا  کیجے ,جون ایلیا,,
نطق  حیوان  پر  گراں  ہے  ابھی  گفتگو  کم  سے  کم  کیا  کیجے ,جون ایلیا,,
حضرت  زلف  غالیہ  افشاں  نام  اپنا  صبا  صبا  کیجے ,جون ایلیا,,
زندگی  کا  عجب  معاملہ  ہے  ایک  لمحے  میں  فیصلہ  کیجے ,جون ایلیا,,
مجھ  کو  عادت  ہے  روٹھ  جانے  کی  آپ  مجھ  کو  منا  لیا  کیجے ,جون ایلیا,,
ملتے  رہیے  اسی  تپاک  کے  ساتھ  بے  وفائی  کی  انتہا  کیجے ,جون ایلیا,,
کوہ  کن  کو  ہے  خودکشی  خواہش  شاہ  بانو  سے  التجا  کیجے ,جون ایلیا,,
مجھ  سے  کہتی  تھیں  وہ  شراب  آنکھیں  آپ  وہ  زہر  مت  پیا  کیجے ,جون ایلیا,,
رنگ  ہر  رنگ  میں  ہے  داد  طلب  خون  تھوکوں  تو  واہ  وا  کیجے ,جون ایلیا,,
تو  بھی  چپ  ہے  میں  بھی  چپ  ہوں  یہ  کیسی  تنہائی  ہے  تیرے  ساتھ  تری  یاد  آئی  کیا  تو  سچ  مچ  آئی  ہے ,جون ایلیا,,
شاید  وہ  دن  پہلا  دن  تھا  پلکیں  بوجھل  ہونے  کا  مجھ  کو  دیکھتے  ہی  جب  اس  کی  انگڑائی  شرمائی  ہے ,جون ایلیا,,
اس  دن  پہلی  بار  ہوا  تھا  مجھ  کو  رفاقت  کا  احساس  جب  اس  کے  ملبوس  کی  خوشبو  گھر  پہنچانے  آئی  ہے ,جون ایلیا,,
حسن  سے  عرض  شوق  نہ  کرنا  حسن  کو  زک  پہنچانا  ہے  ہم  نے  عرض  شوق  نہ  کر  کے  حسن  کو  زک  پہنچائی  ہے ,جون ایلیا,,
ہم  کو  اور  تو  کچھ  نہیں  سوجھا  البتہ  اس  کے  دل  میں  سوز  رقابت  پیدا  کر  کے  اس  کی  نیند  اڑائی  ہے ,جون ایلیا,,
ہم  دونوں  مل  کر  بھی  دلوں  کی  تنہائی  میں  بھٹکیں  گے  پاگل  کچھ  تو  سوچ  یہ  تو  نے  کیسی  شکل  بنائی  ہے ,جون ایلیا,,
عشق  پیچاں  کی  صندل  پر  جانے  کس  دن  بیل  چڑھے  کیاری  میں  پانی  ٹھہرا  ہے  دیواروں  پر  کائی  ہے ,جون ایلیا,,
حسن  کے  جانے  کتنے  چہرے  حسن  کے  جانے  کتنے  نام  عشق  کا  پیشہ  حسن  پرستی  عشق  بڑا  ہرجائی  ہے ,جون ایلیا,,
آج  بہت  دن  بعد  میں  اپنے  کمرے  تک  آ  نکلا  تھا  جوں  ہی  دروازہ  کھولا  ہے  اس  کی  خوشبو  آئی  ہے ,جون ایلیا,,
ایک  تو  اتنا  حبس  ہے  پھر  میں  سانسیں  روکے  بیٹھا  ہوں  ویرانی  نے  جھاڑو  دے  کے  گھر  میں  دھول  اڑائی  ہے ,جون ایلیا,,
شرمندگی  ہے  ہم  کو  بہت  ہم  ملے  تمہیں  تم  سر  بہ  سر  خوشی  تھے  مگر  غم  ملے  تمہیں ,جون ایلیا,,
میں  اپنے  آپ  میں  نہ  ملا  اس  کا  غم  نہیں  غم  تو  یہ  ہے  کہ  تم  بھی  بہت  کم  ملے  تمہیں ,جون ایلیا,,
ہے  جو  ہمارا  ایک  حساب  اس  حساب  سے  آتی  ہے  ہم  کو  شرم  کہ  پیہم  ملے  تمہیں ,جون ایلیا,,
تم  کو  جہان  شوق  و  تمنا  میں  کیا  ملا  ہم  بھی  ملے  تو  درہم  و  برہم  ملے  تمہیں ,جون ایلیا,,
اب  اپنے  طور  ہی  میں  نہیں  تم  سو  کاش  کہ  خود  میں  خود  اپنا  طور  کوئی  دم  ملے  تمہیں ,جون ایلیا,,
اس  شہر  حیلہ  جو  میں  جو  محرم  ملے  مجھے  فریاد  جان  جاں  وہی  محرم  ملے  تمہیں ,جون ایلیا,,
دیتا  ہوں  تم  کو  خشکئ  مژگاں  کی  میں  دعا  مطلب  یہ  ہے  کہ  دامن  پر  نم  ملے  تمہیں ,جون ایلیا,,
میں  ان  میں  آج  تک  کبھی  پایا  نہیں  گیا  جاناں  جو  میرے  شوق  کے  عالم  ملے  تمہیں ,جون ایلیا,,
تم  نے  ہمارے  دل  میں  بہت  دن  سفر  کیا  شرمندہ  ہیں  کہ  اس  میں  بہت  خم  ملے  تمہیں ,جون ایلیا,,
یوں  ہو  کہ  اور  ہی  کوئی  حوا  ملے  مجھے  ہو  یوں  کہ  اور  ہی  کوئی  آدم  ملے  تمہیں ,جون ایلیا,,
ایذا  دہی  کی  داد  جو  پاتا  رہا  ہوں  میں  ہر  ناز  آفریں  کو  ستاتا  رہا  ہوں  میں ,جون ایلیا,,
اے  خوش  خرام  پاؤں  کے  چھالے  تو  گن  ذرا  تجھ  کو  کہاں  کہاں  نہ  پھراتا  رہا  ہوں  میں ,جون ایلیا,,
اک  حسن  بے  مثال  کی  تمثیل  کے  لیے  پرچھائیوں  پہ  رنگ  گراتا  رہا  ہوں  میں ,جون ایلیا,,
کیا  مل  گیا  ضمیر  ہنر  بیچ  کر  مجھے  اتنا  کہ  صرف  کام  چلاتا  رہا  ہوں  میں ,جون ایلیا,,
روحوں  کے  پردہ  پوش  گناہوں  سے  بے  خبر  جسموں  کی  نیکیاں  ہی  گناتا  رہا  ہوں  میں ,جون ایلیا,,
تجھ  کو  خبر  نہیں  کہ  ترا  کرب  دیکھ  کر  اکثر  ترا  مذاق  اڑاتا  رہا  ہوں  میں ,جون ایلیا,,
شاید  مجھے  کسی  سے  محبت  نہیں  ہوئی  لیکن  یقین  سب  کو  دلاتا  رہا  ہوں  میں ,جون ایلیا,,
اک  سطر  بھی  کبھی  نہ  لکھی  میں  نے  تیرے  نام  پاگل  تجھی  کو  یاد  بھی  آتا  رہا  ہوں  میں ,جون ایلیا,,
جس  دن  سے  اعتماد  میں  آیا  ترا  شباب  اس  دن  سے  تجھ  پہ  ظلم  ہی  ڈھاتا  رہا  ہوں  میں ,جون ایلیا,,
اپنا  مثالیہ  مجھے  اب  تک  نہ  مل  سکا  ذروں  کو  آفتاب  بناتا  رہا  ہوں  میں ,جون ایلیا,,
بیدار  کر  کے  تیرے  بدن  کی  خود  آگہی  تیرے  بدن  کی  عمر  گھٹاتا  رہا  ہوں  میں ,جون ایلیا,,
کل  دوپہر  عجیب  سی  اک  بے  دلی  رہی  بس  تیلیاں  جلا  کے  بجھاتا  رہا  ہوں  میں ,جون ایلیا,,
اس  کے  پہلو  سے  لگ  کے  چلتے  ہیں  ہم  کہیں  ٹالنے  سے  ٹلتے  ہیں ,جون ایلیا,,
بند  ہے  مے  کدوں  کے  دروازے  ہم  تو  بس  یوں  ہی  چل  نکلتے  ہیں ,جون ایلیا,,
میں  اسی  طرح  تو  بہلتا  ہوں  اور  سب  جس  طرح  بہلتے  ہیں ,جون ایلیا,,
وہ  ہے  جان  اب  ہر  ایک  محفل  کی  ہم  بھی  اب  گھر  سے  کم  نکلتے  ہیں ,جون ایلیا,,
کیا  تکلف  کریں  یہ  کہنے  میں  جو  بھی  خوش  ہے  ہم  اس  سے  جلتے  ہیں ,جون ایلیا,,
ہے  اسے  دور  کا  سفر  در  پیش  ہم  سنبھالے  نہیں  سنبھلتے  ہیں ,جون ایلیا,,
شام  فرقت  کی  لہلہا  اٹھی  وہ  ہوا  ہے  کہ  زخم  بھرتے  ہیں ,جون ایلیا,,
ہے  عجب  فیصلے  کا  صحرا  بھی  چل  نہ  پڑیے  تو  پاؤں  جلتے  ہیں ,جون ایلیا,,
ہو  رہا  ہوں  میں  کس  طرح  برباد  دیکھنے  والے  ہاتھ  ملتے  ہیں ,جون ایلیا,,
تم  بنو  رنگ  تم  بنو  خوشبو  ہم  تو  اپنے  سخن  میں  ڈھلتے  ہیں ,جون ایلیا,,
ہم  تو  جیسے  وہاں  کے  تھے  ہی  نہیں  بے  اماں  تھے  اماں  کے  تھے  ہی  نہیں ,جون ایلیا,,
ہم  کہ  ہیں  تیری  داستاں  یکسر  ہم  تری  داستاں  کے  تھے  ہی  نہیں ,جون ایلیا,,
ان  کو  آندھی  میں  ہی  بکھرنا  تھا  بال  و  پر  آشیاں  کے  تھے  ہی  نہیں ,جون ایلیا,,
اب  ہمارا  مکان  کس  کا  ہے  ہم  تو  اپنے  مکاں  کے  تھے  ہی  نہیں ,جون ایلیا,,
ہو  تری  خاک  آستاں  پہ  سلام  ہم  ترے  آستاں  کے  تھے  ہی  نہیں ,جون ایلیا,,
ہم  نے  رنجش  میں  یہ  نہیں  سوچا  کچھ  سخن  تو  زباں  کے  تھے  ہی  نہیں ,جون ایلیا,,
دل  نے  ڈالا  تھا  درمیاں  جن  کو  لوگ  وہ  درمیاں  کے  تھے  ہی  نہیں ,جون ایلیا,,
اس  گلی  نے  یہ  سن  کے  صبر  کیا  جانے  والے  یہاں  کے  تھے  ہی  نہیں ,جون ایلیا,,
کام  کی  بات  میں  نے  کی  ہی  نہیں  یہ  مرا  طور  زندگی  ہی  نہیں ,جون ایلیا,,
اے  امید  اے  امید  نو  میداں  مجھ  سے  میت  تری  اٹھی  ہی  نہیں ,جون ایلیا,,
میں  جو  تھا  اس  گلی  کا  مست  خرام  اس  گلی  میں  مری  چلی  ہی  نہیں ,جون ایلیا,,
یہ  سنا  ہے  کہ  میرے  کوچ  کے  بعد  اس  کی  خوشبو  کہیں  بسی  ہی  نہیں ,جون ایلیا,,
تھی  جو  اک  فاختہ  اداس  اداس  صبح  وہ  شاخ  سے  اڑی  ہی  نہیں ,جون ایلیا,,
مجھ  میں  اب  میرا  جی  نہیں  لگتا  اور  ستم  یہ  کہ  میرا  جی  ہی  نہیں ,جون ایلیا,,
وہ  جو  رہتی  تھی  دل  محلے  میں  پھر  وہ  لڑکی  مجھے  ملی  ہی  نہیں ,جون ایلیا,,
جائیے  اور  خاک  اڑائیے  آپ  اب  وہ  گھر  کیا  کہ  وہ  گلی  ہی  نہیں ,جون ایلیا,,
ہائے  وہ  شوق  جو  نہیں  تھا  کبھی  ہائے  وہ  زندگی  جو  تھی  ہی  نہیں ,جون ایلیا,,
اپنا  خاکہ  لگتا  ہوں  ایک  تماشا  لگتا  ہوں ,جون ایلیا,,
آئینوں  کو  زنگ  لگا  اب  میں  کیسا  لگتا  ہوں ,جون ایلیا,,
اب  میں  کوئی  شخص  نہیں  اس  کا  سایا  لگتا  ہوں ,جون ایلیا,,
سارے  رشتے  تشنہ  ہیں  کیا  میں  دریا  لگتا  ہوں ,جون ایلیا,,
اس  سے  گلے  مل  کر  خود  کو  تنہا  تنہا  لگتا  ہوں ,جون ایلیا,,
خود  کو  میں  سب  آنکھوں  میں  دھندلا  دھندلا  لگتا  ہوں ,جون ایلیا,,
میں  ہر  لمحہ  اس  گھر  سے  جانے  والا  لگتا  ہوں ,جون ایلیا,,
کیا  ہوئے  وہ  سب  لوگ  کہ  میں  سونا  سونا  لگتا  ہوں ,جون ایلیا,,
مصلحت  اس  میں  کیا  ہے  میری  ٹوٹا  پھوٹا  لگتا  ہوں ,جون ایلیا,,
کیا  تم  کو  اس  حال  میں  بھی  میں  دنیا  کا  لگتا  ہوں ,جون ایلیا,,
کب  کا  روگی  ہوں  ویسے  شہر  مسیحا  لگتا  ہوں ,جون ایلیا,,
میرا  تالو  تر  کر  دو  سچ  مچ  پیاسا  لگتا  ہوں ,جون ایلیا,,
مجھ  سے  کما  لو  کچھ  پیسے  زندہ  مردہ  لگتا  ہوں ,جون ایلیا,,
میں  نے  سہے  ہیں  مکر  اپنے  اب  بیچارہ  لگتا  ہوں ,جون ایلیا,,
آپ  اپنا  غبار  تھے  ہم  تو  یاد  تھے  یادگار  تھے  ہم  تو ,جون ایلیا,,
پردگی  ہم  سے  کیوں  رکھا  پردہ  تیرے  ہی  پردہ  دار  تھے  ہم  تو ,جون ایلیا,,
وقت  کی  دھوپ  میں  تمہارے  لیے  شجر  سایہ  دار  تھے  ہم  تو ,جون ایلیا,,
اڑے  جاتے  ہیں  دھول  کے  مانند  آندھیوں  پر  سوار  تھے  ہم  تو ,جون ایلیا,,
ہم  نے  کیوں  خود  پہ  اعتبار  کیا  سخت  بے  اعتبار  تھے  ہم  تو ,جون ایلیا,,
شرم  ہے  اپنی  بار  باری  کی  بے  سبب  بار  بار  تھے  ہم  تو ,جون ایلیا,,
کیوں  ہمیں  کر  دیا  گیا  مجبور  خود  ہی  بے  اختیار  تھے  ہم  تو ,جون ایلیا,,
تم  نے  کیسے  بھلا  دیا  ہم  کو  تم  سے  ہی  مستعار  تھے  ہم  تو ,جون ایلیا,,
خوش  نہ  آیا  ہمیں  جیے  جانا  لمحے  لمحے  پہ  بار  تھے  ہم  تو ,جون ایلیا,,
سہہ  بھی  لیتے  ہمارے  طعنوں  کو  جان  من  جاں  نثار  تھے  ہم  تو ,جون ایلیا,,
خود  کو  دوران  حال  میں  اپنے  بے  طرح  ناگوار  تھے  ہم  تو ,جون ایلیا,,
تم  نے  ہم  کو  بھی  کر  دیا  برباد  نادر  روزگار  تھے  ہم  تو ,جون ایلیا,,
ہم  کو  یاروں  نے  یاد  بھی  نہ  رکھا  جونؔ  یاروں  کے  یار  تھے  ہم  تو ,جون ایلیا,,
آخری  بار  آہ  کر  لی  ہے  میں  نے  خود  سے  نباہ  کر  لی  ہے ,جون ایلیا,,
اپنے  سر  اک  بلا  تو  لینی  تھی  میں  نے  وہ  زلف  اپنے  سر  لی  ہے ,جون ایلیا,,
دن  بھلا  کس  طرح  گزارو  گے  وصل  کی  شب  بھی  اب  گزر  لی  ہے ,جون ایلیا,,
جاں  نثاروں  پہ  وار  کیا  کرنا  میں  نے  بس  ہاتھ  میں  سپر  لی  ہے ,جون ایلیا,,
جو  بھی  مانگو  ادھار  دوں  گا  میں  اس  گلی  میں  دکان  کر  لی  ہے ,جون ایلیا,,
میرا  کشکول  کب  سے  خالی  تھا  میں  نے  اس  میں  شراب  بھر  لی  ہے ,جون ایلیا,,
اور  تو  کچھ  نہیں  کیا  میں  نے  اپنی  حالت  تباہ  کر  لی  ہے ,جون ایلیا,,
شیخ  آیا  تھا  محتسب  کو  لیے  میں  نے  بھی  ان  کی  وہ  خبر  لی  ہے ,جون ایلیا,,
دل  جو  ہے  آگ  لگا  دوں  اس  کو  اور  پھر  خود  ہی  ہوا  دوں  اس  کو ,جون ایلیا,,
جو  بھی  ہے  اس  کو  گنوا  بیٹھا  ہے  میں  بھلا  کیسے  گنوا  دوں  اس  کو ,جون ایلیا,,
تجھ  گماں  پر  جو  عمارت  کی  تھی  سوچتا  ہوں  کہ  میں  ڈھا  دوں  اس  کو ,جون ایلیا,,
جسم  میں  آگ  لگا  دوں  اس  کے  اور  پھر  خود  ہی  بجھا  دوں  اس  کو ,جون ایلیا,,
ہجر  کی  نذر  تو  دینی  ہے  اسے  سوچتا  ہوں  کہ  بھلا  دوں  اس  کو ,جون ایلیا,,
جو  نہیں  ہے  مرے  دل  کی  دنیا  کیوں  نہ  میں  جونؔ  مٹا  دوں  اس  کو ,جون ایلیا,,
چلو  باد  بہاری  جا  رہی  ہے  پیا  جی  کی  سواری  جا  رہی  ہے ,جون ایلیا,,
شمال  جاودان  سبز  جاں  سے  تمنا  کی  عماری  جا  رہی  ہے ,جون ایلیا,,
فغاں  اے  دشمن  دار  دل  و  جاں  مری  حالت  سدھاری  جا  رہی  ہے ,جون ایلیا,,
ہے  پہلو  میں  ٹکے  کی  اک  حسینہ  تری  فرقت  گزاری  جا  رہی  ہے ,جون ایلیا,,
جو  ان  روزوں  مرا  غم  ہے  وہ  یہ  ہے  کہ  غم  سے  بردباری  جا  رہی  ہے ,جون ایلیا,,
ہے  سینے  میں  عجب  اک  حشر  برپا  کہ  دل  سے  بے  قراری  جا  رہی  ہے ,جون ایلیا,,
میں  پیہم  ہار  کر  یہ  سوچتا  ہوں  وہ  کیا  شے  ہے  جو  ہاری  جا  رہی  ہے ,جون ایلیا,,
دل  اس  کے  رو  بہ  رو  ہے  اور  گم  صم  کوئی  عرضی  گزاری  جا  رہی  ہے ,جون ایلیا,,
وہ  سید  بچہ  ہو  اور  شیخ  کے  ساتھ  میاں  عزت  ہماری  جا  رہی  ہے ,جون ایلیا,,
ہے  برپا  ہر  گلی  میں  شور  نغمہ  مری  فریاد  ماری  جا  رہی  ہے ,جون ایلیا,,
وہ  یاد  اب  ہو  رہی  ہے  دل  سے  رخصت  میاں  پیاروں  کی  پیاری  جا  رہی  ہے ,جون ایلیا,,
دریغا  تیری  نزدیکی  میاں  جان  تری  دوری  پہ  واری  جا  رہی  ہے ,جون ایلیا,,
بہت  بد  حال  ہیں  بستی  ترے  لوگ  تو  پھر  تو  کیوں  سنواری  جا  رہی  ہے ,جون ایلیا,,
تری  مرہم  نگاہی  اے  مسیحا  خراش  دل  پہ  واری  جا  رہی  ہے ,جون ایلیا,,
خرابے  میں  عجب  تھا  شور  برپا  دلوں  سے  انتظاری  جا  رہی  ہے ,جون ایلیا,,
جی  ہی  جی  میں  وہ  جل  رہی  ہوگی  چاندنی  میں  ٹہل  رہی  ہوگی ,جون ایلیا,,
چاند  نے  تان  لی  ہے  چادر  ابر  اب  وہ  کپڑے  بدل  رہی  ہوگی ,جون ایلیا,,
سو  گئی  ہوگی  وہ  شفق  اندام  سبز  قندیل  جل  رہی  ہوگی ,جون ایلیا,,
